player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Quinton Hammonds,190613,S,N TEXAS,12,11,0,57.1,0,1,251,0,0,58.5,64.0,84.7,67.6,69.6,80.5,0,5,0,2,68,9.0,6,1,0,72.6,24,1,0,227,23,252,582,43,0,0,43,0,1,539,22,308,288,24,50,4,42,6,2,271,110,11.3
Zhaiylen Scott,190623,ED,N TEXAS,5,3,0,100.0,0,0,251,1,0,59.4,69.7,27.1,72.3,68.1,72.9,1,9,0,0,8,9.1,1,0,1,89.6,2,2,0,0,0,9,124,123,0,0,110,13,0,1,51,64,1,7,7,0,2,12,0,11,9,5.5
Gabe Stroud,190626,CB,N TEXAS,5,0,0,75.0,1,0,251,0,0,46.6,51.0,74.6,,67.7,77.9,0,0,0,0,42,0.0,0,0,1,116.7,3,0,0,3,31,16,35,0,0,0,0,0,0,35,0,19,1,1,3,0,4,0,0,53,25,17.7
Baron Tipton,190627,WR,N TEXAS,2,0,0,,0,0,251,0,0,60.0,60.6,64.5,,60.0,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,
Jayden Williams,190629,DI,N TEXAS,11,9,0,,0,0,251,0,0,60.9,55.9,83.5,60.9,51.7,81.7,2,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,257,257,73,178,0,6,0,0,128,129,0,9,16,0,0,5,0,0,0,
Wyatt Young,190632,WR,N TEXAS,1,0,0,,0,0,251,0,0,60.0,60.0,64.7,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
Kaleb Blanton,190634,LB,RICE,2,0,0,,0,0,275,0,0,60.8,53.9,69.3,48.6,62.3,25.6,0,1,0,0,,100.0,1,0,0,0.0,0,0,0,7,0,3,7,0,0,0,0,0,0,7,0,4,0,0,0,0,0,1,0,0,0,
Ethan Brougham,190635,ED,RICE,4,0,0,,0,0,275,0,0,60.5,62.0,78.9,55.6,63.9,29.2,0,1,0,0,,33.3,1,0,0,0.0,0,0,0,2,0,2,32,28,0,0,28,0,0,4,10,20,2,2,2,2,0,1,0,0,0,
Ephraim Dotson,190640,CB,RICE,7,1,0,60.0,1,0,275,0,0,48.2,47.9,77.6,,50.2,59.3,0,0,0,0,25,18.2,2,0,2,76.7,6,0,0,17,79,64,101,1,0,0,1,0,2,100,0,37,1,3,8,0,10,0,0,59,33,9.8
Bailey Fletcher,190641,S,RICE,4,4,0,75.0,0,1,275,0,0,55.3,59.0,78.7,59.1,66.1,44.1,0,0,0,0,11,25.0,4,0,1,97.9,3,0,0,36,0,45,102,1,0,0,1,0,36,101,1,56,29,1,8,0,4,0,0,32,33,10.7
LaVonte Johnson,190644,CB,RICE,4,1,0,100.0,0,0,275,0,0,51.0,56.7,77.1,,75.1,43.7,0,0,0,0,26,25.0,2,0,0,152.1,4,0,0,12,61,38,76,1,0,0,1,0,0,75,0,38,2,2,5,0,4,0,2,44,6,11.0
Trei Kibbles,190645,HB,RICE,1,0,0,,0,0,275,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Tyree Alualu,190653,LB,TEMPLE,11,8,0,75.0,0,0,306,0,0,52.6,48.2,79.0,53.1,47.3,77.8,0,2,0,0,17,4.8,1,0,0,99.0,3,0,0,149,0,73,173,10,0,0,10,0,0,163,9,91,13,6,12,0,4,2,0,33,16,11.0
Sultan Badmus,190654,ED,TEMPLE,10,0,1,,0,0,306,0,0,56.1,64.0,21.3,72.2,53.5,49.0,3,14,0,0,,28.6,2,0,1,0.0,0,1,0,4,0,5,109,105,0,21,71,13,0,4,76,28,0,6,5,0,0,18,0,0,0,
Wesley Brown,190656,LB,TEMPLE,7,2,0,,0,0,306,0,0,63.1,69.8,74.0,,70.1,81.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,43,0,8,52,4,0,0,4,0,0,48,0,44,3,2,4,0,0,0,0,0,0,
Denzel Chavis,190657,CB,TEMPLE,12,1,0,68.4,0,0,306,0,0,38.1,37.3,0.0,60.0,43.2,55.4,0,0,0,0,75,21.4,3,1,2,145.9,13,0,0,25,165,93,198,3,0,0,3,0,0,195,1,104,4,2,10,0,19,0,2,236,62,18.2
Cameron Jones,190663,ED,TEMPLE,9,0,0,,0,0,306,0,0,,45.1,80.1,54.3,42.1,48.8,0,4,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,123,123,0,6,65,52,0,0,48,75,0,3,3,0,0,4,0,0,0,
Adrian Laing,190664,CB,TEMPLE,9,1,0,50.0,0,0,306,1,0,86.1,86.0,77.7,,74.8,68.8,0,0,1,2,59,14.3,1,0,1,85.9,4,0,0,6,80,43,89,0,0,0,0,0,0,89,0,46,2,2,5,1,8,0,1,81,55,20.3
Khalil Poteat,190669,ED,TEMPLE,10,6,0,,0,2,306,0,0,59.2,72.1,84.3,59.8,76.3,57.6,0,5,0,0,,14.3,4,0,0,0.0,0,1,0,5,0,4,308,303,15,52,132,104,0,5,117,187,0,15,18,1,0,6,0,0,0,
Tyler Stewart,190671,WR,TEMPLE,1,0,0,,0,0,306,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Russell Sykes IV,190672,ED,TEMPLE,12,4,0,100.0,0,0,306,1,0,54.0,51.2,38.4,54.0,54.1,51.5,1,2,0,0,23,14.3,2,0,1,118.8,1,1,0,0,0,6,180,180,0,17,84,79,0,0,66,108,0,6,8,1,1,4,0,23,16,23.0
Jywon Boyd,190682,WR,TROY,1,0,0,,0,0,318,0,0,60.0,62.4,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Kam Curry,190683,DI,TROY,14,2,0,,0,0,318,0,0,58.2,65.0,56.1,61.1,67.2,70.5,1,7,0,0,,5.9,1,0,1,0.0,0,1,0,1,0,4,301,299,89,200,0,10,0,2,136,161,0,10,14,2,0,9,0,0,0,
Keion Dunlap,190684,LB,TROY,1,0,0,,0,0,318,0,0,60.0,75.2,66.3,,65.8,73.1,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,
Jamel Fils-Aime,190685,DI,TROY,14,9,0,,0,1,318,0,0,56.6,56.5,38.7,60.0,57.9,62.5,0,11,0,0,,12.0,3,0,2,0.0,0,3,0,7,0,2,381,374,66,265,7,36,0,7,185,194,0,11,13,1,0,14,0,0,0,
ShuMond Johnson,190690,ED,TROY,2,0,0,,0,0,318,0,0,,62.1,69.6,59.8,61.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,
Joe Lott,190691,S,TROY,13,4,0,54.5,0,0,318,0,0,67.2,57.8,84.3,60.0,38.2,29.4,0,1,1,2,40,36.0,9,1,0,35.6,6,0,0,96,0,127,263,0,0,0,0,0,134,263,1,135,33,3,12,0,11,1,0,73,37,12.2
Daivon Nelson,190695,S,TROY,1,0,0,,0,0,318,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Marlin Odom,190698,CB,TROY,5,0,0,50.0,0,0,318,0,0,57.0,57.4,75.4,,60.0,76.6,0,0,0,0,25,0.0,0,0,0,83.3,2,0,0,0,17,15,20,0,0,0,0,0,0,20,0,5,2,0,1,0,4,0,0,38,4,19.0
Jermaine Paramore,190699,ED,TROY,12,4,0,,0,0,318,0,0,61.5,62.3,79.9,58.0,61.3,60.4,1,0,0,0,,25.0,2,0,0,0.0,0,0,0,0,0,0,98,97,0,5,75,17,0,1,39,59,0,2,2,0,0,1,0,0,0,
Jabari Strait,190705,CB,TROY,9,0,0,20.0,0,0,318,0,0,70.5,70.7,78.5,,65.7,37.7,0,0,0,0,8,33.3,1,2,0,39.6,1,0,0,3,92,55,97,0,0,0,0,0,1,97,0,42,0,0,2,0,5,0,0,8,2,8.0
Shemar Welch,190710,CB,TROY,2,0,0,,0,0,318,0,0,74.6,68.6,73.7,,45.5,27.9,0,0,0,0,,50.0,1,0,0,0.0,0,0,0,2,23,14,25,0,0,0,0,0,0,25,0,11,0,0,1,0,0,0,0,0,0,
Dax Collins,190717,S,TULSA,7,5,0,100.0,0,0,320,0,0,58.8,65.7,82.2,65.9,70.5,35.8,1,0,0,0,8,27.3,3,1,0,89.6,2,1,0,39,1,26,57,4,0,0,4,0,2,53,9,22,10,3,3,0,2,2,0,11,4,5.5
Aquavious Dunbar,190721,LB,TULSA,1,0,0,,0,0,320,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Mason Fleming,190725,DI,TULSA,2,0,0,,0,0,320,0,0,,63.8,68.4,60.0,62.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,4,4,0,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,
Buddha Garrett,190727,S,TULSA,7,0,0,88.9,0,0,320,0,0,50.1,51.3,81.3,62.3,51.9,44.3,2,3,0,0,25,30.0,3,0,0,155.8,8,0,0,39,1,61,109,11,0,0,11,0,3,98,10,38,55,1,7,0,9,5,1,128,63,16.0
Elijah Green,190729,CB,TULSA,12,8,0,63.6,0,0,320,1,0,80.8,79.3,85.7,55.4,72.2,72.0,0,0,0,5,66,11.4,8,8,2,65.2,42,0,0,128,631,391,809,24,0,0,24,0,6,785,1,417,20,15,54,2,66,0,3,420,151,10.0
Joe Hjelle,190732,DI,TULSA,12,14,0,,0,0,320,0,0,62.2,79.3,39.0,68.5,82.0,79.8,1,7,0,0,,2.6,1,0,2,0.0,0,4,0,1,0,0,388,387,68,318,0,1,0,1,164,224,0,19,23,2,0,12,0,0,0,
Dedaunte Scott,190743,S,TULSA,2,1,0,,0,0,320,0,0,65.6,66.0,75.1,,61.2,76.2,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,7,0,9,21,0,0,0,0,0,13,21,0,12,1,0,0,0,0,0,0,0,0,
Corey Smith,190745,WR,PURDUE,1,0,0,,0,0,273,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Will Smith,190747,ED,N TEXAS,4,0,0,,0,0,251,0,0,60.2,40.8,79.1,58.7,29.8,,1,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,35,35,0,0,35,0,0,0,14,18,0,0,0,0,0,1,0,0,0,
Will Upshaw,190750,ED,TULSA,5,2,0,,0,0,320,0,0,,65.0,77.4,60.9,65.0,76.1,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,51,51,0,5,38,8,0,0,21,30,0,2,2,1,0,2,0,0,0,
Ashton Williams,190754,S,TULSA,12,11,0,75.0,0,1,320,0,0,60.9,64.3,81.1,,67.8,66.9,0,0,0,0,18,14.7,5,0,0,126.0,3,0,0,107,0,78,188,1,0,0,1,0,70,187,0,110,10,6,18,0,4,0,1,21,13,7.0
Zach Williams,190755,S,TULSA,12,14,0,55.2,0,2,320,0,0,78.3,76.3,87.0,60.0,69.1,77.4,0,0,0,0,47,10.8,10,7,1,100.5,16,0,0,286,1,345,689,4,0,0,4,0,350,685,1,343,48,14,69,2,29,0,2,205,106,12.8
Tyderick Brown,190758,CB,FIU,2,0,0,,0,0,166,0,0,64.0,64.5,72.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,14,8,14,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0,0,
Chris Burge,190760,ED,UAB,12,13,0,100.0,0,0,321,0,0,72.6,61.1,31.7,58.8,62.4,58.6,2,11,0,0,8,15.2,5,0,2,89.6,2,4,0,16,0,5,308,292,1,8,264,19,0,16,155,148,0,12,15,1,2,17,0,11,15,5.5
Kelvin Hill,190765,CB,GA TECH,13,1,0,58.3,0,0,176,0,0,62.3,61.6,86.7,54.3,60.1,51.5,0,5,0,0,55,22.2,6,2,0,90.9,21,0,0,47,14,248,408,7,0,0,7,0,19,401,19,141,321,13,20,4,36,5,1,267,115,12.7
Nacari Johnson,190768,CB,KENNESAW,1,0,0,,0,0,200,0,0,60.0,60.8,63.8,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Brayden Johnson,190769,TE,UAB,1,0,0,,0,0,321,0,0,,50.8,68.6,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
J'Quan Mason,190773,ED,UAB,9,1,0,,0,0,321,0,0,63.0,65.2,31.3,61.9,68.2,81.2,1,3,0,0,,0.0,0,0,1,0.0,0,1,0,4,0,3,140,136,0,1,134,1,0,4,70,67,0,7,7,0,0,5,0,0,0,
Roy Williams,190777,CB,UAB,8,3,0,87.5,0,0,321,0,0,43.8,53.8,80.8,,83.8,76.3,0,0,0,0,75,6.3,1,1,0,158.3,14,0,0,27,81,93,181,2,0,0,2,0,1,179,0,88,70,4,12,0,16,0,2,220,109,15.7
Gage Goldberg,190784,ED,COLORADO,1,0,0,,0,0,143,0,0,,60.0,64.1,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Kam Mikell,190789,HB,COLORADO,1,0,0,,0,0,143,0,0,60.0,62.6,73.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Malakai Murphy,190791,CB,SO MISS,3,0,0,,0,0,296,0,0,60.0,63.6,71.5,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,3,3,1,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,
Nathanial Watson,190794,CB,COLORADO,2,0,0,100.0,0,0,143,0,0,29.6,28.9,99.9,,60.0,,0,0,0,0,25,,0,0,0,118.8,1,0,0,1,4,2,6,0,0,0,0,0,0,6,0,4,0,0,0,0,1,0,0,25,28,25.0
Zavian Tibbs,190820,DI,HOUSTON,9,2,1,,0,0,182,0,0,60.0,58.6,78.3,56.2,64.6,48.8,0,1,0,0,,12.5,1,0,0,0.0,0,0,0,0,0,0,100,100,0,77,5,18,0,0,54,46,0,4,5,0,0,1,0,0,0,
Darius Washington,190821,ED,HOUSTON,4,1,0,,0,0,182,0,0,60.0,58.3,76.2,59.6,57.5,53.7,0,2,0,0,,33.3,2,0,0,0.0,0,0,0,0,0,1,54,54,0,6,18,30,0,0,13,40,0,1,3,0,0,2,0,0,0,
Manuel Beigel,190825,DI,MICHIGAN,3,0,0,,0,0,222,1,0,60.0,71.4,76.3,57.4,72.7,28.6,0,1,0,0,,50.0,1,0,0,0.0,0,0,0,1,0,0,41,40,9,20,0,11,0,1,25,16,0,1,1,0,0,1,0,0,0,
Mason Curtis,190827,S,MICHIGAN,11,14,1,46.2,0,0,222,0,0,76.6,76.4,85.6,50.1,77.8,74.2,0,3,0,1,48,11.4,4,1,0,47.3,6,0,0,75,7,211,369,13,0,0,13,0,203,356,11,147,71,7,17,1,13,3,0,121,31,20.2
Jo'Ziah Edmond,190828,CB,MICHIGAN,2,1,0,100.0,0,0,222,0,0,42.4,44.2,73.7,,61.7,74.2,0,0,0,0,11,0.0,0,0,1,143.8,3,0,0,5,22,16,28,0,0,0,0,0,0,28,0,12,1,0,0,0,3,0,1,27,25,9.0
Lugard Edokpayi,190829,ED,MICHIGAN,5,0,0,,0,0,222,0,0,60.0,69.4,0.0,80.5,60.3,,1,4,0,0,,,0,0,1,0.0,0,0,0,0,0,1,26,26,0,0,26,0,0,0,15,10,0,0,0,0,0,5,0,0,0,
Ted Hammond,190832,DI,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,65.2,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Jeremiah Lowe,190835,CB,MICHIGAN,1,0,0,,0,0,222,0,0,60.0,60.1,65.9,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Zach Ludwig,190836,LB,MICHIGAN,1,0,0,,0,0,222,0,0,,60.0,63.9,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Deyvid Palepale,190839,DI,MICHIGAN,2,1,0,,0,0,222,0,0,60.0,40.5,70.4,58.6,60.0,69.7,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,5,5,2,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,
Owen Wafle,190843,DI,PENN STATE,9,2,0,,0,0,266,0,0,,68.3,78.9,63.6,68.4,73.6,1,5,0,0,,25.0,1,0,0,0.0,0,0,0,0,0,0,103,103,6,94,0,3,0,0,60,43,0,0,1,0,0,6,0,0,0,
Leroy Jackson,190850,DI,N CAROLINA,12,12,1,,0,0,245,0,0,67.3,69.0,58.4,56.6,73.9,75.6,1,2,0,0,,5.1,2,0,1,0.0,0,0,0,0,0,2,368,366,16,214,3,133,0,2,184,182,0,16,25,0,0,3,0,0,0,
Crews Law,190851,LB,MEMPHIS,10,3,0,81.8,0,1,218,0,0,51.6,65.4,78.8,74.9,68.9,63.5,2,0,0,0,20,14.8,4,1,0,99.6,9,1,0,156,0,64,164,6,0,0,6,0,1,158,20,80,0,14,20,2,11,3,0,87,20,9.7
Ronnie Royal III,190870,S,NC STATE,12,13,0,78.6,0,1,248,0,0,43.9,49.2,0.0,67.2,64.4,65.0,0,0,0,1,42,14.8,8,0,4,114.9,22,0,0,177,4,256,442,2,0,0,2,0,149,440,6,180,110,7,33,1,28,0,1,344,122,15.6
Tate Crane,190881,WR,NWESTERN,1,0,0,,0,0,256,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Jack Trautmann,190895,ED,NWESTERN,5,0,0,,0,0,256,0,0,60.1,50.0,77.0,63.2,37.7,,0,2,0,0,,,0,0,0,0.0,0,0,0,0,0,3,42,42,0,0,31,11,0,0,23,16,0,0,0,0,0,2,0,0,0,
Drew Wagner,190897,WR,NWESTERN,2,0,0,,0,0,256,0,0,60.0,64.2,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
Koy Beasley,190900,S,MIAMI OH,14,9,0,52.2,0,0,221,0,0,74.0,71.3,88.4,,60.8,44.9,0,1,0,1,24,23.4,11,3,0,81.3,12,0,0,91,2,406,647,3,0,0,3,0,326,644,0,241,225,5,27,1,23,1,3,79,24,6.6
Tarrion Grant,190903,CB,TEXAS TECH,6,0,0,42.9,0,0,315,0,0,44.6,46.9,75.8,,63.2,82.1,0,0,0,0,56,0.0,0,1,0,89.9,3,0,0,3,28,22,34,0,0,0,0,0,1,34,0,12,0,0,4,0,7,0,0,100,13,33.3
Reese Hill,190907,DI,BALL ST,2,0,0,,0,0,117,0,0,,56.0,72.8,58.6,56.3,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,15,15,2,13,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,
Hudauri Hines,190908,CB,PURDUE,12,7,0,61.1,0,0,273,0,0,55.7,56.3,85.3,60.0,57.4,48.8,0,0,0,1,72,22.0,9,5,3,137.0,33,0,0,44,583,310,636,2,0,0,2,0,4,634,1,325,3,6,25,1,54,0,7,723,302,21.9
Caleb Irving,190910,DI,CHARLOTTE,12,6,0,,0,0,136,0,0,66.5,54.7,50.5,51.1,56.9,35.7,0,3,0,0,,22.2,4,0,1,0.0,0,0,0,0,0,0,249,249,35,200,2,12,0,0,111,138,0,6,8,0,0,3,0,0,0,
Earl Kulp,190916,CB,TEMPLE,7,1,0,33.3,0,0,306,0,0,43.6,44.3,0.0,60.0,60.1,80.9,0,0,0,0,18,0.0,0,0,2,54.9,1,0,0,7,61,17,69,1,0,0,0,1,0,68,1,51,0,0,4,0,3,0,0,18,7,18.0
Isaiah Needam,190918,S,PURDUE,1,0,0,,0,0,273,0,0,,60.1,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Ty Clark III,190943,HB,WAKE,1,0,0,,0,0,339,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Jacob Cosby-Mosley,190944,S,WAKE,1,0,0,,0,0,339,0,0,60.6,60.3,66.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,
Andrew Hines III,190951,LB,BOWL GREEN,8,6,0,88.9,0,1,122,1,0,53.6,66.9,80.3,85.3,68.3,58.3,2,1,0,0,23,20.0,4,0,0,144.9,8,1,0,229,0,98,237,4,0,0,4,0,0,233,17,122,4,8,10,3,9,4,1,89,30,11.1
Whittman Whaley,190959,LB,WAKE,2,0,0,100.0,0,0,339,0,0,52.7,47.4,71.8,59.7,49.4,22.4,0,0,0,0,3,66.7,2,0,0,79.2,1,0,0,18,0,10,19,0,0,0,0,0,0,19,1,8,1,1,1,0,1,0,0,3,2,3.0
Malcolm DeWalt IV,190966,CB,AKRON,12,7,1,54.8,0,1,102,0,0,76.0,79.5,84.8,80.2,84.4,90.8,2,1,1,2,45,2.0,1,6,0,78.6,23,0,0,57,515,300,589,3,0,0,3,0,0,586,6,283,11,15,41,2,42,3,3,271,51,11.8
Dahvon Frazier,190968,ED,AKRON,12,3,0,66.7,0,0,102,0,0,57.1,53.6,44.2,51.9,57.5,80.8,0,1,0,0,14,0.0,0,0,1,75.7,2,0,0,5,0,25,191,185,0,8,175,2,0,6,70,96,1,2,4,1,3,1,0,13,1,6.5
Jahvon Frazier,190969,ED,AKRON,12,2,0,,0,0,102,0,0,61.0,52.8,80.1,60.8,48.0,37.9,0,1,0,0,,25.0,2,0,0,0.0,0,0,0,0,0,3,101,101,0,17,66,18,0,0,38,60,0,4,4,0,0,1,0,0,0,
Jason Hocker,190972,LB,AKRON,5,1,0,100.0,0,0,102,0,0,46.2,59.6,76.1,67.3,66.0,64.0,0,1,0,0,13,20.0,1,0,0,118.8,1,0,0,34,0,9,40,6,0,0,6,0,0,34,3,28,0,1,3,0,1,1,0,13,9,13.0
Ronald Hull,190973,DI,AKRON,12,7,0,,0,1,102,0,0,59.2,65.0,69.5,60.7,66.8,50.4,3,13,0,0,,21.1,4,0,1,0.0,0,2,0,2,0,1,553,550,186,335,4,25,0,3,280,272,0,8,8,0,0,18,0,0,0,
Keyveon Johnson,190974,CB,AKRON,2,0,0,,0,0,102,0,0,62.4,64.1,68.7,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,6,2,7,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,
Danny Nittoli,190980,LB,AKRON,2,0,0,,0,0,102,0,0,,60.0,60.0,60.0,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,
Sean Patrick,190981,HB,AKRON,2,0,0,,0,0,102,0,0,60.0,62.9,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
Luke Reed,190982,FB,AKRON,1,0,0,,0,0,102,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Khalil Witherspoon,190984,WR,AKRON,1,0,0,,0,0,102,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Cameron Bates,190986,WR,BOISE ST,2,0,0,,0,0,120,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Josira Andrews,191001,CB,BOWL GREEN,2,0,0,50.0,0,0,122,0,0,63.9,64.6,74.9,,62.9,53.2,0,0,0,0,12,20.0,1,0,0,61.8,3,0,0,2,34,20,36,0,0,0,0,0,0,36,0,16,0,0,4,0,6,0,0,26,7,8.7
Malik Moses,191011,DI,BOWL GREEN,3,0,0,,0,0,122,0,0,,35.9,71.1,58.5,42.1,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,8,8,2,6,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,
Quavion Bird,191023,DI,C MICHIGAN,12,5,0,,0,0,134,0,0,60.0,54.2,84.8,52.8,54.6,60.4,0,1,0,0,,10.5,2,0,1,0.0,0,0,0,2,0,0,222,220,100,119,0,1,0,2,105,117,0,6,12,0,0,1,0,0,0,
Tysen Campbell,191027,S,C MICHIGAN,1,0,0,,0,0,134,0,0,60.8,60.5,65.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Victor Earl,191030,LB,C MICHIGAN,8,2,1,50.0,0,0,134,0,0,58.0,60.0,78.1,73.3,56.2,76.6,0,0,0,0,14,9.1,1,0,0,65.6,2,1,0,64,0,34,80,6,0,0,6,0,0,74,6,40,9,4,8,0,4,1,0,21,20,10.5
Keyton Jones,191033,CB,C MICHIGAN,3,1,0,0.0,0,0,134,0,0,57.3,66.2,74.7,,77.1,78.6,0,0,0,0,,0.0,0,0,0,39.6,0,0,0,3,3,7,22,0,0,0,0,0,0,22,0,15,16,1,1,0,1,0,0,0,0,
Adam Kaminski,191034,DI,C MICHIGAN,2,0,0,,0,0,134,0,0,,52.4,71.0,56.5,57.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,10,10,0,10,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,
