player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Matt Rensvold,63704,TE,MONTANA,7,5.0,0,100.0,,0,0,0,0.0,0,0.39,1,232,0,73.1,64.1,56.2,76.6,55.0,87.8,43,0,12,26.5,13,49,3,52.2,3,67.3,33,12.2,6,100.0,3,0,0.0,0,24,9,3.0,8.0,0.73
Tyler Shaw,167024,WR,ARKAPB,4,5.0,0,100.0,,0,0,0,0.0,0,-0.47,1,112,0,73.1,64.1,57.3,,57.5,0.0,0,0,18,0.0,0,32,0,32.1,3,87.5,28,18.8,6,95.8,3,0,81.3,26,21,6,2.0,7.0,0.75
Kam White,125379,WR,CITADEL,1,9.0,0,33.3,,0,0,0,0.0,0,-0.59,0,139,0,66.7,61.0,54.9,,54.8,12.5,2,0,1,0.0,0,16,0,18.8,1,100.0,16,12.5,2,42.4,3,0,75.0,12,1,1,1.0,1.0,0.06
Phil Pasmeg,142095,TE,SACR HEART,11,7.3,0,33.3,,0,0,0,50.0,1,0.49,1,280,0,24.9,61.0,60.3,73.7,45.1,81.5,53,0,31,10.8,7,65,0,60.7,1,84.6,55,10.8,7,72.9,3,0,1.5,1,31,20,20.0,31.0,0.56
Gabe Atkin,121663,WR,STETSON,4,6.0,0,100.0,,0,0,0,0.0,0,-0.29,2,302,0,73.1,64.1,62.8,,62.3,0.0,0,0,8,0.0,0,26,0,50.0,3,92.3,24,3.8,1,95.8,3,0,96.2,25,21,3,1.0,7.0,0.88
Tae Gayden,149115,WR,AUSTINPEAY,2,8.3,0,0.0,0.0,0,1,0,,0,-0.35,0,116,0,,,48.2,,48.3,0.0,0,0,0,0.0,0,20,0,31.6,0,95.0,19,0.0,0,39.6,3,0,100.0,20,0,0,,,0.0
Bryson Dickerson,160006,TE,WOFFORD,5,9.7,1,66.7,,0,0,0,0.0,0,0.33,1,350,0,70.7,64.6,56.8,73.4,53.1,69.0,40,0,12,20.7,12,58,0,39.6,2,74.1,43,31.0,18,89.6,3,0,0.0,0,23,18,9.0,11.5,0.53
D'Vontae Key,122754,WR,MO STATE,3,21.3,0,0.0,0.0,0,2,0,,0,0.46,0,230,0,,70.7,51.2,,48.7,0.0,0,0,0,0.0,0,24,0,45.5,0,91.7,22,4.2,1,39.6,3,0,95.8,23,0,0,,,0.0
TK Marshall,125298,HB,N DAK ST,10,1.0,0,100.0,,0,0,0,0.0,0,0.18,1,250,0,73.1,83.5,72.6,50.2,58.1,0.0,0,0,15,21.1,12,57,0,46.3,3,78.9,45,7.0,4,102.8,3,0,0.0,0,26,23,7.7,8.7,0.58
Ezra Widelock,149231,WR,TENN TECH,6,8.0,0,66.7,,0,0,1,0.0,0,-0.95,0,309,0,70.7,62.9,47.5,64.4,51.1,2.4,1,0,7,2.4,1,42,2,28.2,2,90.5,38,38.1,16,70.1,3,0,59.5,25,7,3,1.5,3.5,0.18
Soujah Gasu,88678,HB,IDAHO ST,8,-2.3,0,66.7,,0,0,0,0.0,0,-0.29,0,186,0,70.7,81.1,64.8,29.0,53.1,0.0,0,1,6,18.9,10,53,0,34.6,2,81.1,43,7.5,4,30.6,3,0,7.5,4,2,7,3.5,1.0,0.05
Josh Guilford,123629,WR,WM & MARY,8,25.3,0,33.3,0.0,0,1,0,0.0,0,0.76,1,348,0,66.7,61.0,58.3,,54.8,0.0,0,0,17,0.0,0,19,0,55.6,1,94.7,18,5.3,1,53.5,3,0,94.7,18,17,0,0.0,17.0,0.94
Shane Stewart,149338,HB,GEORGETOWN,3,-1.7,1,100.0,,0,0,0,0.0,0,0.35,0,172,0,73.1,74.9,57.0,71.8,59.2,0.0,0,0,8,4.5,1,22,0,54.5,3,95.5,21,9.1,2,91.7,3,0,0.0,0,18,23,7.7,6.0,0.86
Jaquan Woods,155895,WR,N ALABAMA,5,10.3,0,66.7,100.0,1,1,0,0.0,0,-0.32,1,389,0,70.7,72.4,58.5,,56.6,0.0,0,0,17,0.0,0,32,0,35.5,2,96.9,31,59.4,19,88.2,3,0,40.6,13,22,1,0.5,11.0,0.71
Joshua Graham,121679,TE,HOUCHR,9,5.3,0,33.3,,0,0,0,0.0,0,-0.16,1,183,0,66.7,65.3,34.0,37.1,44.7,81.8,54,0,6,43.9,29,66,0,40.6,1,54.5,36,12.1,8,42.4,3,0,3.0,2,6,3,3.0,6.0,0.17
Reese Dykstra,155884,TE,LIUSHAR,5,11.3,0,66.7,,0,0,0,0.0,0,0.18,2,1298,0,70.7,65.8,69.9,75.0,75.7,46.2,12,0,35,23.1,6,26,0,38.5,2,76.9,20,34.6,9,109.7,3,0,0.0,0,39,8,4.0,19.5,1.95
Andrew Van Buren,83636,HB,PORTLAND,4,1.0,0,66.7,,0,0,0,0.0,0,0.32,0,269,0,70.7,80.2,61.4,80.0,53.4,0.0,0,0,4,33.3,22,66,0,58.7,2,65.2,43,9.1,6,70.1,3,0,0.0,0,8,4,2.0,4.0,0.19
Malik Thomas,155823,WR,ALAB A&M,7,14.0,0,33.3,,0,0,0,0.0,0,0.07,0,104,0,66.7,61.0,50.0,,51.5,0.0,0,0,7,0.0,0,41,0,46.2,1,95.1,39,51.2,21,42.4,3,0,48.8,20,7,0,0.0,7.0,0.18
Kwesi Kyei-Fordjour,149437,HB,BUTLER,8,-2.0,1,100.0,,0,0,0,0.0,0,0.27,0,127,0,73.1,53.2,59.7,41.9,44.9,0.0,0,0,6,32.7,16,49,1,46.8,3,63.3,31,4.1,2,83.3,3,0,6.1,3,12,18,6.0,4.0,0.39
Jacob Kainer,123254,TE,SM HOUSTON,4,5.3,0,66.7,,0,0,0,0.0,0,0.12,0,281,0,70.7,62.9,54.1,17.2,48.1,65.9,29,1,4,4.5,2,44,0,45.2,2,90.9,40,27.3,12,30.6,3,0,4.5,2,6,1,0.5,3.0,0.15
Kellyn West,149466,WR,DAVIDSON,2,11.7,3,33.3,,0,0,0,0.0,0,0.23,1,149,0,66.7,61.0,70.2,,68.1,0.0,0,0,31,0.0,0,12,0,41.7,1,100.0,12,25.0,3,72.9,3,0,75.0,9,31,32,32.0,31.0,2.58
Henry Woodcock,87631,TE,INDIANA ST,9,4.7,0,100.0,,0,0,0,0.0,0,-0.09,1,191,0,73.1,67.2,49.7,59.3,46.6,91.4,64,0,12,28.6,20,70,0,37.5,3,62.9,44,2.9,2,102.8,3,0,5.7,4,26,12,4.0,8.7,0.59
Ben Ferguson,159806,WR,FURMAN,9,-1.0,2,100.0,,0,0,0,0.0,0,0.15,1,170,0,73.1,64.1,58.4,63.1,58.0,0.0,0,0,21,2.9,1,35,0,53.1,3,88.6,31,94.3,33,109.7,3,0,5.7,2,31,34,11.3,10.3,1.0
Jalyn Witcher,149586,WR,DELAWARE,3,9.3,0,100.0,,0,0,0,0.0,0,-0.2,3,151,0,73.1,64.1,72.8,,71.7,0.0,0,0,19,0.0,0,16,0,68.8,3,100.0,16,100.0,16,116.7,3,0,0.0,0,36,8,2.7,12.0,2.25
Josh Heverly,149617,WR,SAN DIEGO,4,7.0,0,66.7,0.0,0,1,0,0.0,0,0.42,2,283,0,70.7,62.9,66.4,,65.9,0.0,0,0,12,0.0,0,18,0,55.6,2,100.0,18,27.8,5,127.8,3,1,72.2,13,22,9,4.5,11.0,1.22
Fisher Clements,159029,T,N COLORADO,3,10.3,0,66.7,100.0,1,1,0,0.0,0,-0.16,2,253,0,70.7,64.6,84.4,,88.6,33.3,2,0,18,0.0,0,6,0,33.3,2,100.0,6,16.7,1,96.5,3,0,16.7,1,28,12,6.0,14.0,4.67
Dallas Holmes,159750,TE,LAFAYETTE,3,11.0,1,66.7,100.0,1,1,0,0.0,0,0.22,2,203,0,70.7,62.9,66.7,66.0,74.6,77.3,17,0,30,9.1,2,22,0,47.6,2,86.4,19,22.7,5,141.7,3,1,0.0,0,32,18,9.0,16.0,1.68
Hayden Hagler,121732,TE,JACKSON ST,6,2.3,0,66.7,,0,0,0,33.3,1,-0.11,1,194,0,31.6,62.9,39.9,25.2,43.5,66.7,22,0,7,15.2,5,33,0,46.7,2,78.8,26,27.3,9,109.7,3,1,0.0,0,9,4,2.0,4.5,0.35
Hope Adebayo,149767,HB,STTHOM,7,-2.0,2,100.0,,0,0,0,0.0,0,0.23,1,1129,0,73.1,66.6,84.9,70.4,63.3,0.0,0,0,22,33.3,26,78,0,47.2,3,62.8,49,0.0,0,112.5,3,0,0.0,0,33,39,13.0,11.0,0.67
Trejon Spiller,153995,WR,PRVIEW A&M,9,24.3,0,0.0,,0,0,0,,0,-0.27,0,270,0,,,48.7,,49.4,0.0,0,0,0,0.0,0,50,1,38.8,0,98.0,49,2.0,1,39.6,3,0,98.0,49,0,0,,,0.0
Jordan Wimberly,153318,WR,HAMPTON,2,6.3,0,66.7,,0,0,0,0.0,0,-0.64,1,178,0,70.7,62.9,58.6,,58.6,0.0,0,0,21,0.0,0,26,0,29.2,2,92.3,24,100.0,26,82.6,3,0,0.0,0,18,8,4.0,9.0,0.75
Ja'Quan Snipes,153312,HB,HAMPTON,4,-3.3,2,100.0,,0,0,0,0.0,0,-0.49,1,178,0,73.1,74.0,74.9,76.2,88.0,0.0,0,0,24,25.0,3,12,0,50.0,3,75.0,9,16.7,2,98.6,3,0,0.0,0,23,33,11.0,7.7,2.56
Tymere Robinson,153308,HB,HAMPTON,8,0.3,0,0.0,,0,0,0,,0,-0.44,0,178,0,,74.8,63.1,80.0,51.8,12.5,4,0,0,31.3,10,32,0,28.1,0,68.8,22,6.3,2,39.6,3,0,0.0,0,0,0,,,0.0
Grant Robinson,149893,HB,FURMAN,5,-2.0,0,100.0,,0,0,0,0.0,0,-0.14,1,170,0,73.1,77.8,66.5,76.7,69.8,0.0,0,0,10,22.2,4,18,0,22.2,3,77.8,14,0.0,0,86.1,3,0,0.0,0,14,20,6.7,4.7,1.0
TJ Roelen,71419,TE,SAN DIEGO,10,13.7,0,33.3,,0,0,0,0.0,0,0.17,1,283,0,70.7,62.9,53.2,54.9,50.6,82.3,121,0,40,32.0,47,147,0,47.2,1,65.3,96,6.8,10,121.5,3,1,0.7,1,40,20,20.0,40.0,0.42
Hunter Rice,149970,HB,VA MILT IN,8,2.3,2,66.7,,0,0,0,33.3,1,-0.4,1,336,0,31.6,84.1,66.3,58.1,46.2,1.3,1,0,17,57.1,44,77,0,32.4,2,40.3,31,5.2,4,89.6,3,0,0.0,0,23,16,8.0,11.5,0.74
Cornell Hendrick Jr.,84359,WR,ELON,6,17.0,1,33.3,,0,0,0,0.0,0,-0.53,1,162,0,66.7,18.9,60.3,,60.4,0.0,0,1,14,0.0,0,19,0,38.9,1,89.5,17,10.5,2,9.7,3,0,89.5,17,14,9,9.0,14.0,0.82
Almount Smith,159702,WR,TENN MARTN,9,2.3,1,33.3,0.0,0,1,0,50.0,1,-0.1,1,310,0,24.5,63.6,49.7,,50.2,0.0,0,0,9,0.0,0,45,0,38.1,1,93.3,42,17.8,8,42.4,3,0,82.2,37,9,14,14.0,9.0,0.21
Remington Lutz,60827,TE,S ILLINOIS,6,2.3,0,100.0,,0,0,0,0.0,0,-0.09,3,295,0,73.1,64.1,57.7,51.1,64.0,91.2,52,0,10,22.8,13,57,1,43.4,3,71.9,41,8.8,5,101.4,3,0,0.0,0,25,18,6.0,8.3,0.61
Ry Yates,142432,TE,YALE,7,7.0,0,66.7,0.0,0,1,0,0.0,0,0.54,1,352,0,70.7,62.9,53.0,72.3,55.8,66.7,22,0,30,12.1,4,33,0,53.3,2,78.8,26,27.3,9,107.6,3,0,0.0,0,36,23,11.5,18.0,1.38
Quante Jennings,162253,HB,PRESBYTERN,5,0.7,0,33.3,,0,0,0,50.0,1,-0.09,1,271,0,24.9,74.8,61.9,72.6,43.5,0.0,0,0,7,5.9,1,17,0,41.2,1,94.1,16,0.0,0,42.4,3,0,5.9,1,7,14,14.0,7.0,0.44
Savion Sims,153278,WR,TEXAS STHN,3,5.3,1,66.7,,0,0,0,0.0,0,0.13,1,313,0,70.7,62.9,59.9,,59.6,0.0,0,0,5,0.0,0,17,0,41.2,2,100.0,17,64.7,11,70.1,3,0,35.3,6,9,12,6.0,4.5,0.53
Ryan Lonergan,102509,TE,MONTANA ST,7,2.0,1,100.0,,0,0,0,0.0,0,0.9,2,233,0,74.9,67.0,83.6,74.1,78.5,57.1,12,0,16,23.8,5,21,1,65.0,3,66.7,14,38.1,8,101.4,3,0,0.0,0,25,19,6.3,8.3,1.79
Mikai Stanley,162279,HB,PRESBYTERN,7,-3.3,0,66.7,,0,0,0,33.3,1,0.16,2,271,0,31.6,27.8,55.1,66.6,50.5,0.0,0,0,14,22.9,8,35,0,45.5,2,71.4,25,5.7,2,93.8,3,0,0.0,0,26,33,16.5,13.0,1.04
Makhai Jinks,142378,HB,STNY BROOK,6,0.3,0,100.0,,0,0,0,0.0,0,-0.06,2,303,0,73.1,24.7,65.4,81.5,70.7,0.0,0,0,29,26.7,8,30,0,42.9,3,70.0,21,0.0,0,113.9,3,0,0.0,0,34,33,11.0,11.3,1.62
Keynan Richardson-Cook,162154,WR,GEORGETOWN,3,25.7,0,33.3,,0,0,0,0.0,0,-0.47,1,172,0,66.7,61.0,60.0,,59.7,0.0,0,0,10,0.0,0,15,0,33.3,1,100.0,15,20.0,3,43.8,3,0,80.0,12,10,6,6.0,10.0,0.67
Matt Buron,163882,TE,FORDHAM,10,14.0,0,33.3,0.0,0,2,0,0.0,0,0.37,1,168,0,66.7,61.0,46.9,81.1,45.5,24.6,32,0,11,18.5,24,130,0,54.1,1,76.9,100,33.8,44,84.7,3,1,10.0,13,11,0,0.0,11.0,0.11
Seth Robasciotti,142792,TE,CAL POLY,9,0.3,0,33.3,0.0,0,1,0,50.0,1,0.07,0,129,0,24.5,61.0,46.0,74.2,39.5,66.7,20,0,1,30.0,9,30,1,40.0,1,70.0,21,16.7,5,42.4,3,0,0.0,0,1,2,2.0,1.0,0.05
Anthony Smith,57429,HB,ABILENE CH,4,-3.0,1,100.0,,0,0,0,0.0,0,0.33,1,100,0,74.9,79.3,75.2,65.2,63.5,0.0,0,0,7,27.0,17,63,0,46.7,3,68.3,43,3.2,2,87.5,3,0,0.0,0,15,24,8.0,5.0,0.35
Jordan Forrest,102417,HB,HOLY CROSS,9,6.0,0,33.3,,0,0,0,0.0,0,0.22,0,181,0,66.7,78.5,61.5,61.5,51.3,0.0,0,0,4,17.7,14,79,0,48.0,1,77.2,61,2.5,2,42.4,3,0,11.4,9,4,9,9.0,4.0,0.07
Jaden Shirden,142937,HB,MONMOUTH,11,1.7,1,66.7,,0,0,0,0.0,0,0.21,1,231,0,70.7,91.1,83.4,20.7,50.8,0.0,0,0,15,19.7,39,198,0,53.2,2,76.8,152,3.5,7,95.1,3,0,2.5,5,27,22,11.0,13.5,0.18
Donovan Marshall,83617,HB,LNDNWD,3,0.0,0,50.0,,0,0,0,0.0,0,0.47,0,949,0,70.7,73.8,66.7,51.0,58.8,0.0,0,0,3,40.0,16,40,1,50.0,1,55.0,22,0.0,0,56.3,2,0,0.0,0,3,3,3.0,3.0,0.14
Ian Corwin,109017,QB,DRAKE,8,-2.5,0,50.0,,0,0,0,0.0,0,-0.23,0,153,2,66.7,36.5,58.0,,55.4,0.0,0,0,2,0.0,0,310,0,36.8,1,0.6,2,0.0,0,56.3,2,0,0.0,0,2,1,1.0,2.0,1.0
Johnny Foley,109613,WR,LEHIGH,3,8.0,1,50.0,0.0,0,1,0,0.0,0,-0.85,1,205,0,66.7,61.0,63.1,,63.4,0.0,0,0,11,0.0,0,10,0,22.2,1,90.0,9,90.0,9,66.7,2,0,10.0,1,11,5,5.0,11.0,1.22
Joey Elwell,105668,TE,MONTANA,7,3.0,0,100.0,,0,0,0,0.0,0,0.15,0,232,0,70.7,62.9,65.3,79.0,57.6,30.8,4,0,5,30.8,4,13,0,38.5,2,69.2,9,15.4,2,83.3,2,0,23.1,3,8,2,1.0,4.0,0.89
Yancy Washington,105660,TE,SCAR STATE,10,7.0,0,100.0,,0,0,0,0.0,0,-0.23,1,290,0,70.7,62.9,46.4,46.8,50.1,100.0,93,0,13,52.7,49,93,0,36.4,2,46.2,43,0.0,0,104.2,2,0,0.0,0,18,4,2.0,9.0,0.42
Kai Williams,109830,WR,ST FRANCIS,4,11.0,0,0.0,,0,0,0,100.0,1,-1.01,0,299,0,16.8,61.9,47.2,,46.9,0.0,0,0,0,0.0,0,9,0,11.1,0,100.0,9,0.0,0,39.6,2,0,100.0,9,0,0,,,0.0
Brockman Wallace II,105657,TE,TOWSON,9,0.5,0,50.0,,0,0,0,50.0,1,-0.36,1,317,0,24.5,61.0,62.0,62.0,39.8,86.4,19,0,4,31.8,7,22,0,33.3,1,63.6,14,9.1,2,56.3,2,0,0.0,0,4,5,5.0,4.0,0.29
Chylon Thomas,110764,WR,CHARLES SO,1,4.0,0,50.0,,0,0,0,0.0,0,-1.36,0,135,0,66.7,61.0,57.6,,57.7,0.0,0,1,-2,0.0,0,5,0,20.0,1,100.0,5,100.0,5,16.7,2,0,0.0,0,-2,0,0.0,-2.0,-0.4
James Klecker,111907,TE,STTHOM,4,17.0,0,100.0,100.0,1,1,0,0.0,0,-0.41,2,1129,0,70.7,62.9,54.8,45.7,66.5,100.0,45,0,19,15.6,7,45,1,36.6,2,77.8,35,0.0,0,158.3,2,1,0.0,0,30,0,0.0,15.0,0.86
Riyadh Ananda,121371,TE,CENT ARK,6,5.0,0,50.0,,0,0,0,50.0,1,0.07,0,132,0,24.5,61.0,46.3,71.1,35.4,77.4,24,0,8,61.3,19,31,0,41.4,1,38.7,12,3.2,1,60.4,2,0,0.0,0,8,6,6.0,8.0,0.67
Malcolm Terry II,121873,HB,COLUMBIA,7,-2.0,0,50.0,,0,0,0,50.0,1,-0.11,0,145,0,24.9,79.3,55.5,24.5,41.7,0.0,0,0,-1,28.2,11,39,0,38.5,1,71.8,28,2.6,1,56.3,2,0,0.0,0,-1,3,3.0,-1.0,-0.04
Kade Klinkovsky,122106,WR,STF AUSTIN,1,20.0,0,100.0,,0,0,0,0.0,0,2.25,2,301,0,70.7,62.9,97.9,,95.1,0.0,0,0,31,0.0,0,3,0,100.0,2,100.0,3,66.7,2,118.8,2,0,33.3,1,51,11,5.5,25.5,17.0
Tyson Trottier,123201,WR,CITADEL,3,34.5,0,0.0,,0,0,0,,0,-1.05,0,139,0,,,50.6,,48.8,5.0,1,0,0,0.0,0,20,0,26.3,0,95.0,19,15.0,3,39.6,2,0,80.0,16,0,0,,,0.0
Tyree Saunders,123364,WR,ALABAMA ST,3,20.0,0,50.0,50.0,1,2,0,0.0,0,0.01,1,105,0,66.7,61.0,68.0,,68.3,0.0,0,1,37,0.0,0,11,0,36.4,1,100.0,11,0.0,0,56.3,2,0,100.0,11,37,2,2.0,37.0,3.36
Matthew Akuchie,123588,WR,TOWSON,2,16.0,0,50.0,,0,0,0,0.0,0,-0.32,0,317,0,66.7,61.0,51.0,,57.1,0.0,0,0,6,0.0,0,8,1,42.9,1,87.5,7,0.0,0,56.3,2,0,100.0,8,6,0,0.0,6.0,0.86
Donovan White,105036,TE,PRVIEW A&M,4,3.5,2,100.0,,0,0,0,0.0,0,0.24,0,270,0,70.7,62.9,48.5,51.3,61.9,100.0,26,0,8,15.4,4,26,0,48.0,2,80.8,21,0.0,0,91.7,2,0,0.0,0,12,5,2.5,6.0,0.57
Pat Jackson,125361,HB,JVILLE ST,7,5.5,1,100.0,,0,0,0,0.0,0,0.54,1,196,0,70.7,50.1,62.1,76.7,67.7,0.0,0,0,21,25.0,4,16,0,43.8,2,75.0,12,6.3,1,158.3,2,1,12.5,2,27,16,8.0,13.5,2.25
Carter Peevy,129563,QB,MERCER,1,-5.0,0,100.0,,0,0,0,0.0,0,-1.79,0,219,0,70.7,68.3,70.5,62.2,62.1,0.0,0,0,1,20.0,1,5,0,20.0,2,40.0,2,0.0,0,79.2,2,0,0.0,0,-4,6,3.0,-2.0,-2.0
Terrell Hayward,104966,WR,N ARIZONA,3,9.5,0,50.0,,0,0,0,0.0,0,0.04,0,252,0,66.7,78.2,55.7,62.1,55.6,0.0,0,0,2,7.7,1,13,0,40.0,1,76.9,10,69.2,9,56.3,2,0,30.8,4,2,0,0.0,2.0,0.2
Ben Renfro,131874,WR,MCNEESE,3,9.0,0,0.0,0.0,0,1,0,100.0,1,-1.21,0,217,0,16.4,,46.0,,46.8,0.0,0,0,0,0.0,0,15,0,26.7,0,100.0,15,93.3,14,39.6,2,0,6.7,1,0,0,,,0.0
Jamie Lamson,104947,WR,MAINE,3,19.5,0,50.0,,0,0,0,0.0,0,-0.27,1,212,0,66.7,61.0,65.0,,64.5,0.0,0,0,8,0.0,0,8,0,37.5,1,100.0,8,12.5,1,60.4,2,0,87.5,7,8,0,0.0,8.0,1.0
Jalin Graham,132409,HB,GARD-WEBB,3,-4.5,1,100.0,,0,0,0,0.0,0,0.48,0,171,0,70.7,72.1,68.7,72.6,64.8,0.0,0,0,13,7.7,1,13,0,66.7,2,84.6,11,7.7,1,97.9,2,0,0.0,0,15,24,12.0,7.5,1.36
Shamenski Rucker,134742,HB,SE MO ST,10,1.5,0,100.0,,0,0,0,0.0,0,0.35,0,293,0,70.7,83.2,64.9,65.2,50.7,1.2,1,0,4,22.6,19,84,1,51.9,2,71.4,60,8.3,7,79.2,2,0,0.0,0,5,2,1.0,2.5,0.08
Ben Nauman,104908,TE,W ILLINOIS,2,2.0,0,100.0,,0,0,0,0.0,0,-0.5,1,345,0,70.7,62.9,66.0,,72.3,40.0,2,0,11,0.0,0,5,0,50.0,2,80.0,4,0.0,0,100.0,2,0,0.0,0,16,12,6.0,8.0,4.0
Benjamin Johnson,104907,TE,TENN STATE,7,7.0,0,100.0,100.0,1,1,0,0.0,0,-0.06,1,308,0,70.7,64.6,78.5,57.8,76.1,90.0,36,0,30,35.0,14,40,0,35.9,2,65.0,26,2.5,1,158.3,2,1,0.0,0,47,33,16.5,23.5,1.81
Charlie McBride,104898,TE,SACRAMENTO,12,7.5,0,50.0,100.0,1,1,0,0.0,0,0.23,0,279,0,66.7,63.6,69.0,63.3,51.2,76.5,26,1,4,50.0,17,34,1,44.8,1,44.1,15,20.6,7,16.7,2,0,0.0,0,4,0,0.0,4.0,0.27
Avery Close,104894,TE,RICHMOND,7,15.0,0,0.0,0.0,0,1,0,100.0,2,0.39,0,276,0,2.7,,39.8,64.3,30.0,95.7,45,0,0,40.4,19,47,0,52.2,0,59.6,28,0.0,0,39.6,2,0,4.3,2,0,0,,,0.0
Tre Boone III,138069,HB,TENN STATE,6,-1.5,1,100.0,,0,0,0,0.0,0,0.02,1,308,0,70.7,73.6,71.3,45.9,84.8,0.0,0,0,11,30.0,3,10,0,30.0,2,70.0,7,0.0,0,106.3,2,0,0.0,0,19,22,11.0,9.5,2.71
Max Gunderson,138238,TE,N DAKOTA,11,12.5,0,0.0,0.0,0,1,0,,0,0.07,0,249,0,,66.6,50.1,73.1,40.9,78.1,57,0,0,13.7,10,73,0,51.4,0,83.6,61,11.0,8,39.6,2,0,9.6,7,0,0,,,0.0
Jadon Turner,104840,HB,STNY BROOK,1,-2.0,0,50.0,,0,0,0,0.0,0,0.27,1,303,0,66.7,69.9,70.6,78.2,89.8,8.3,1,0,8,33.3,4,12,0,58.3,1,66.7,8,25.0,3,60.4,2,0,0.0,0,8,12,12.0,8.0,1.0
Mark Gronowski,138303,QB,S DAK ST,15,-1.5,0,50.0,,0,0,0,50.0,1,0.2,1,292,3,24.9,66.0,89.8,,48.2,0.0,0,0,16,0.0,0,416,3,50.1,1,0.7,3,0.0,0,77.1,2,0,0.0,0,16,23,23.0,16.0,5.33
Edward Core,138368,TE,DELWARE ST,11,26.5,0,0.0,0.0,0,1,0,100.0,1,-0.7,0,152,0,16.8,,43.0,64.5,42.4,36.7,11,0,0,3.3,1,30,1,25.9,0,86.7,26,63.3,19,39.6,2,0,0.0,0,0,0,,,0.0
Nick Cannon,139020,WR,FURMAN,2,-3.5,0,100.0,,0,0,0,0.0,0,-1.02,0,170,0,70.7,62.9,65.0,60.9,60.3,0.0,0,0,-3,20.0,1,5,0,0.0,2,80.0,4,0.0,0,79.2,2,0,100.0,5,-8,-1,-0.5,-4.0,-2.0
Travis Buchanan,139096,WR,VA MILT IN,2,6.0,0,50.0,,0,0,0,0.0,0,-0.76,0,336,0,66.7,61.0,59.1,,59.1,0.0,0,0,5,0.0,0,3,0,33.3,1,100.0,3,100.0,3,56.3,2,0,0.0,0,5,1,1.0,5.0,1.67
Grant Swinehart,139126,HB,VA MILT IN,2,-2.5,0,100.0,,0,0,0,0.0,0,-0.25,1,336,0,70.7,25.2,51.8,79.4,69.3,0.0,0,0,34,53.3,8,15,0,26.7,2,46.7,7,13.3,2,158.3,2,1,0.0,0,42,47,23.5,21.0,6.0
Brady Roark,104051,TE,RHODE ISLD,10,3.5,0,100.0,,0,0,0,0.0,0,0.0,0,274,0,70.7,62.9,70.6,36.2,48.5,96.8,30,0,5,19.4,6,31,1,35.7,2,71.0,22,0.0,0,87.5,2,0,3.2,1,10,3,1.5,5.0,0.45
Jack Oedekoven,141395,WR,ROB MORRIS,5,6.0,0,50.0,,0,0,0,50.0,1,-0.09,0,277,0,24.5,61.0,47.9,,48.6,0.0,0,0,6,0.0,0,17,0,37.5,1,94.1,16,0.0,0,56.3,2,0,100.0,17,6,0,0.0,6.0,0.38
Amir Jordan,104004,HB,ROB MORRIS,3,15.5,0,50.0,,0,0,0,0.0,0,-1.06,1,277,0,66.7,61.0,64.7,,63.9,0.0,0,0,8,0.0,0,9,0,25.0,1,88.9,8,100.0,9,100.0,2,1,0.0,0,8,0,0.0,8.0,1.0
Jordan Johnson,103999,HB,ROB MORRIS,3,9.5,0,50.0,0.0,0,1,0,0.0,0,-0.1,0,277,0,66.7,67.8,57.5,70.3,64.6,0.0,0,0,-1,25.0,1,4,0,25.0,1,75.0,3,0.0,0,56.3,2,0,0.0,0,-1,2,2.0,-1.0,-0.33
Xander Werner,141661,TE,N ARIZONA,4,5.5,0,100.0,,0,0,0,0.0,0,-0.15,1,252,0,70.7,67.5,62.2,38.1,59.9,34.8,16,0,9,17.4,8,46,0,32.6,2,73.9,34,56.5,26,102.1,2,0,4.3,2,17,6,3.0,8.5,0.5
Jake Woods,141663,WR,CAL POLY,6,11.0,0,0.0,,0,0,0,,0,-0.55,0,129,0,,,51.6,,51.5,0.0,0,1,0,0.0,0,24,0,25.0,0,100.0,24,12.5,3,0.0,2,0,87.5,21,0,0,,,0.0
E'Shawn Mayes,141737,TE,ALABAMA ST,10,8.0,0,50.0,,0,0,0,0.0,0,-0.06,0,105,0,66.7,61.0,43.6,67.4,42.9,79.5,35,0,4,36.4,16,44,0,42.5,1,56.8,25,2.3,1,56.3,2,0,2.3,1,4,5,5.0,4.0,0.16
Dylan Creech,141743,FB,ALABAMA ST,11,8.0,0,100.0,,0,0,0,0.0,0,0.02,2,105,0,70.7,64.6,45.6,27.3,57.2,49.4,40,0,12,40.7,33,81,1,49.3,2,53.1,43,1.2,1,154.2,2,1,1.2,1,23,7,3.5,11.5,0.53
